"E2","tumor","Polygon",1181.7,273.24,27.1584,"cancer cell type1"
"E2","tumor","Polygon",1150.1,273.22,52.9575,"mixed tumor cell"
"E2","tumor","Polygon",1064.5,274.33,53.0801,"cancer cell type1"
"E2","tumor","Polygon",1126,274.51,23.0833,"mixed tumor cell"
"E2","tumor","Polygon",1071.5,272.95,21.8011,"cancer cell type1"
"E2","tumor","Polygon",1160,275.67,46.3124,"mixed tumor cell"
"E2","tumor","Polygon",1085.1,276.51,19.1139,"mixed tumor cell"
"E2","tumor","Polygon",1043.1,276.34,73.79,"cancer cell type1"
"E2","tumor","Polygon",1052.2,276.33,60.5621,"mixed tumor cell"
"E2","tumor","Polygon",1108.3,276.53,23.2682,"mixed tumor cell"
"E2","tumor","Polygon",1058.8,277.06,20.9904,"cancer cell type1"
"E2","tumor","Polygon",1165.9,277.51,19.3932,"cancer cell type1"
"E2","tumor","Polygon",1036.1,278.15,29.8934,"cancer cell type1"
"E2","tumor","Polygon",1090.1,278.33,41.4468,"mixed tumor cell"
"E2","tumor","Polygon",1097.1,278.21,42.9914,"mixed tumor cell"
"E2","tumor","Polygon",1071.1,280.36,46.1907,"mixed tumor cell"
"E2","tumor","Polygon",1077,279.13,22.0051,"mixed tumor cell"
"E2","tumor","Polygon",1122.7,281.58,55.8586,"mixed tumor cell"
"E2","tumor","Polygon",1131.3,280.13,43.0303,"mixed tumor cell"
"E2","tumor","Polygon",1115.2,281.12,22.9729,"mixed tumor cell"
"E2","tumor","Polygon",1104.7,281.7,9.9931,"mixed tumor cell"
"E2","tumor","Polygon",1145.5,282.11,31.4466,"mixed tumor cell"
"E2","tumor","Polygon",1153.5,282.05,36.9431,"mixed tumor cell"
"E2","tumor","Polygon",1138.6,282.42,58.7778,"mixed tumor cell"
"E2","tumor","Polygon",1109.4,283.17,31.7195,"mixed tumor cell"
"E2","tumor","Polygon",1171,283.43,55.4241,"cancer cell type1"
"E2","tumor","Polygon",1058.2,283.78,39.2336,"cancer cell type1"
"E2","tumor","Polygon",1077.6,284.27,28.6055,"mixed tumor cell"
"E2","tumor","Polygon",1090.4,284.9,21.6673,"mixed tumor cell"
"E2","tumor","Polygon",1096,284.84,18.2435,"mixed tumor cell"
"E2","tumor","Polygon",1163.6,284.39,39.9207,"cancer cell type1"
"E2","tumor","Polygon",1183.9,284.36,53.3568,"cancer cell type1"
"E2","tumor","Polygon",1033.7,284.65,55.5055,"cancer cell type1"
"E2","tumor","Polygon",1101.4,285.23,24.7332,"mixed tumor cell"
"E2","tumor","Polygon",1065,285.57,47.7685,"mixed tumor cell"
"E2","tumor","Polygon",1177.3,285.61,49.9303,"cancer cell type1"
"E2","tumor","Polygon",1158.6,286.38,18.2774,"mixed tumor cell"
"E2","tumor","Polygon",1190.4,285.64,31.038,"cancer cell type1"
